state,county,source_id_or_label,category,in_source_registry,discovered,verification_status,technical_acquisition_status,authorization_status_for_customer_display,production_enabled_for_customer_display,evidence_reference
FL,Santa Rosa,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Santa Rosa,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Santa Rosa,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,Sarasota,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,Sarasota,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,Sarasota,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Sarasota,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Sarasota,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,Seminole,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,Seminole,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,Seminole,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Seminole,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Seminole,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,St. Johns,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,St. Johns,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,St. Johns,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,St. Johns,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,St. Johns,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,St. Lucie,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,St. Lucie,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,St. Lucie,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,St. Lucie,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,St. Lucie,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,Sumter,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,Sumter,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,Sumter,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Sumter,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Sumter,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,Suwannee,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,Suwannee,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,Suwannee,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Suwannee,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Suwannee,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,Taylor,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,Taylor,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,Taylor,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Taylor,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Taylor,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,Union,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,Union,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,Union,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Union,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Union,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,Volusia,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,LEGAL_REVIEW_REQUIRED,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,Volusia,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,Volusia,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Volusia,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Volusia,Volusia County Property Appraiser's Office,property_appraisal,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Wakulla,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,Wakulla,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,Wakulla,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Wakulla,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Wakulla,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,Walton,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,Walton,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,Walton,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Walton,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Walton,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
FL,Washington,fl_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_all_counties.ps1, claude/phase-33-5-florida-production-source-rights-audit.md, harvesters/governance/authorization.py"
FL,Washington,fl_lienhub_certificates,tax_certificate,YES,YES,CONTENT_VERIFIED,ACQUIRED,UNKNOWN,NO,"scripts/harvest_lienhub_certificates.ps1, harvesters/governance/authorization.py"
FL,Washington,fl_laft_pdfs,laft_deed_list,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"scripts/harvest_laft_pdfs.py, data/laft_pdf_sources.csv, claude/phase-33-5-florida-production-source-rights-audit.md"
FL,Washington,FDOR Statewide Cadastral FeatureServer,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/fl_county_coverage_matrix.csv
FL,Washington,UNKNOWN,property_appraisal,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/fl_county_coverage_matrix.csv
