state,county,source_id_or_label,category,in_source_registry,discovered,verification_status,technical_acquisition_status,authorization_status_for_customer_display,production_enabled_for_customer_display,evidence_reference
TX,Hutchinson,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hutchinson,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hutchinson,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Irion,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Irion,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Irion,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jack,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jack,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Jack,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jackson,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Jackson,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Jackson,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jasper,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jasper,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Jasper,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jeff Davis,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jeff Davis,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Jeff Davis,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jefferson,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jefferson,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Jefferson,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jim Hogg,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jim Hogg,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Jim Hogg,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jim Wells,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jim Wells,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Jim Wells,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Johnson,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Johnson,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Johnson,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jones,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Jones,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Jones,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Karnes,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Karnes,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Karnes,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kaufman,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Kaufman,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Kaufman,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kendall,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kendall,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Kendall,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kenedy,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kenedy,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Kenedy,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kent,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kent,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Kent,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kerr,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kerr,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Kerr,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kimble,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kimble,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Kimble,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,King,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,King,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,King,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kinney,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kinney,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Kinney,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kleberg,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Kleberg,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Kleberg,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Knox,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Knox,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Knox,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,La Salle,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,La Salle,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,La Salle,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lamar,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lamar,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Lamar,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lamb,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lamb,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Lamb,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lampasas,MVBA,auction,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,BLOCKED,NO,data/tx_county_coverage_matrix.csv
TX,Lampasas,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Lampasas,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lavaca,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lavaca,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Lavaca,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lee,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lee,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Lee,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Leon,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Leon,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Leon,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Liberty,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Liberty,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Liberty,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Limestone,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Limestone,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Limestone,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lipscomb,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lipscomb,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Lipscomb,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Live Oak,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Live Oak,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Live Oak,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Llano,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Llano,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Llano,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Loving,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Loving,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Loving,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lubbock,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lubbock,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Lubbock,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lynn,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Lynn,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Lynn,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Madison,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Madison,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Madison,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Marion,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Marion,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Marion,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Martin,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Martin,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Martin,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Mason,MVBA,auction,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,BLOCKED,NO,data/tx_county_coverage_matrix.csv
TX,Mason,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Mason,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Matagorda,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Matagorda,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Matagorda,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Maverick,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Maverick,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Maverick,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,McCulloch,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,McCulloch,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,McCulloch,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,McLennan,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,McLennan,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,McLennan,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,McMullen,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,McMullen,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,McMullen,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Medina,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Medina,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Medina,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Menard,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Menard,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Menard,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Midland,MVBA,auction,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,BLOCKED,NO,data/tx_county_coverage_matrix.csv
TX,Midland,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Midland,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Milam,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Milam,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Milam,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Mills,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Mills,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Mills,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Mitchell,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Mitchell,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Mitchell,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Montague,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Montague,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Montague,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Montgomery,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Montgomery,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Montgomery,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Moore,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Moore,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Moore,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Morris,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Morris,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Morris,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Motley,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Motley,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Motley,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Nacogdoches,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Nacogdoches,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Nacogdoches,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Navarro,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Navarro,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Navarro,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
