state,county,provider,source,field_category,technical_access,automated_access,storage,caching,derivation,customer_display,export,api,image_use,document_use,commercial_use,authorization_required,legal_status,evidence_url,reviewed_at,notes
TX,ALL,Texas Comptroller of Public Accounts,tx_comptroller_directory,DIRECTORY,YES,ROBOTS_ALLOWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/,2026-09-16,254/254 county pages read this phase. robots.txt Allow: /taxes/. Terms of use NOT reviewed.
FL,ALL,Florida Department of Revenue,fl_dor_local_officials,DIRECTORY,YES,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,All 67 counties read from the page's own dropdowns. Terms of use NOT reviewed.
FL,Alachua,County Property Appraiser,http://www.acpafl.org/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
TX,Dimmit,County Appraisal District,www.dimmit-cad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/dimmit.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Dimmit,County Tax Assessor-Collector,www.dimmitcounty.org,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/dimmit.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Donley,County Appraisal District,www.donleycad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/donley.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Donley,County Tax Assessor-Collector,www.co.donley.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/donley.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Duval,County Appraisal District,www.duvalcad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/duval.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Duval,County Tax Assessor-Collector,www.co.duval.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/duval.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Eastland,County Appraisal District,www.eastlandcad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/eastland.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Eastland,County Tax Assessor-Collector,www.eastlandcountytexas.com,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/eastland.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Ector,County Appraisal District,www.ectorcad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/ector.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Ector,County Tax Assessor-Collector,www.co.ector.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/ector.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Edwards,County Appraisal District,edwardscad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/edwards.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Edwards,County Tax Assessor-Collector,www.co.edwards.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/edwards.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Ellis,County Appraisal District,www.elliscad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/ellis.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Ellis,County Tax Assessor-Collector,www.ellistaxoffice.com,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/ellis.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,El Paso,County Appraisal District,www.epcad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/elpaso.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,El Paso,County Tax Assessor-Collector,www.epcounty.com/taxoffice/,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/elpaso.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Erath,County Appraisal District,www.erath-cad.com,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/erath.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Erath,County Tax Assessor-Collector,www.co.erath.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/erath.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Falls,County Appraisal District,www.fallscad.net,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/falls.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Falls,County Tax Assessor-Collector,www.co.falls.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/falls.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Fannin,County Appraisal District,www.fannincad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/fannin.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Fannin,County Tax Assessor-Collector,www.co.fannin.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/fannin.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Fayette,County Appraisal District,www.fayettecad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/fayette.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Fayette,County Tax Assessor-Collector,www.co.fayette.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/fayette.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Fisher,County Appraisal District,www.fishercad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/fisher.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Fisher,County Tax Assessor-Collector,www.fishercounty.org,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/fisher.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Floyd,County Appraisal District,www.floydcad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/floyd.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Floyd,County Tax Assessor-Collector,www.co.floyd.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/floyd.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Foard,County Appraisal District,www.foardcad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/foard.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Foard,County Tax Assessor-Collector,www.foardcounty.texas.gov,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/foard.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Fort Bend,County Appraisal District,www.fbcad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/fortbend.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Fort Bend,County Tax Assessor-Collector,www.fortbendcountytx.gov,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/fortbend.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Franklin,County Appraisal District,www.franklin-cad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/franklin.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Franklin,County Tax Assessor-Collector,www.co.franklin.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/franklin.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Freestone,County Appraisal District,www.freestonecad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/freestone.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Freestone,County Tax Assessor-Collector,www.co.freestone.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/freestone.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Frio,County Appraisal District,www.friocad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/frio.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Frio,County Tax Assessor-Collector,www.co.frio.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/frio.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Gaines,County Appraisal District,www.gainescad.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|MARKET_VALUE|APPRAISED_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|GIS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/gaines.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
TX,Gaines,County Tax Assessor-Collector,www.co.gaines.tx.us,ANNUAL_TAX|DELINQUENT_TAX|PAYMENT_STATUS|TAX_SALE,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/gaines.php,2026-09-16,DIRECTORY_LISTED by TX Comptroller. Site not fetched; terms not reviewed.
